"country_name","cowcode","year","v2x_polyarchy","v2elparlel","v2lgbicam","v2jureview","v2csstruc_0","v2csstruc_1","v2csstruc_2","v2csstruc_3","v2x_feduni","v2x_divparctrl","e_v2xlg_legcon_5c","v2xcl_rol","lvaw_garriga","gdp_constant_2015_us","gdp_per_capita_constant_2015_us","gini_index","multidimensional_poverty_headcount_ratio_percent_of_total_population","population_total","poverty_gap_at_2_15_a_day_2017_ppp_percent","hp_democracy","lp_democracy"
"Finland",375,2009,0.881,NA,1,-1.145,0,0.583,0.417,0,0.489,-0.224,1,0.99,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Finland",375,2010,0.881,NA,1,-1.145,0,0.583,0.417,0,0.489,-0.224,1,0.99,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Finland",375,2011,0.884,1,1,-1.145,0,0.667,0.333,0,0.489,-0.224,1,0.99,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Finland",375,2012,0.885,NA,1,-1.145,0,0.667,0.333,0,0.489,-0.224,1,0.99,0.8565,236250798826.562,43637.2486713657,27.1,17.2,5413971,0,1,0
"Finland",375,2013,0.887,NA,1,-1.145,0,0.75,0.25,0,0.489,-0.224,1,0.99,NA,234120534076.562,43044.9971201474,27.2,16,5438972,0.1,1,0
"Finland",375,2014,0.887,NA,1,-1.145,0,0.75,0.25,0,0.489,-0.224,1,0.988,NA,233266209150.781,42710.9212889729,26.8,17.3,5461512,0,1,0
"Finland",375,2015,0.871,1,1,-1.145,0,0.857,0.143,0,0.489,-0.224,1,0.989,NA,234534382384.766,42801.9081167285,27.1,16.8,5479531,0.1,1,0
"Finland",375,2016,0.868,NA,1,-1.145,0,0.857,0.143,0,0.489,-0.224,1,0.989,NA,241128217493.75,43878.9667273579,27.1,16.6,5495303,0,1,0
"Finland",375,2017,0.869,NA,1,-1.145,0,0.857,0.143,0,0.497,-0.224,1,0.989,NA,248826017928.906,45173.6294067199,27.4,15.7,5508214,0.1,1,0
"Finland",375,2018,0.878,NA,1,-1.287,0,0.857,0.143,0,0.497,0.364,1,0.989,NA,251667480441.797,45628.9257036813,27.3,16.5,5515525,0,1,0
"Finland",375,2019,0.875,1,1,-1.287,0,0.714,0.286,0,0.497,-0.412,1,0.988,NA,254739721635.937,46135.0776632627,27.7,15.6,5521606,0,1,0
"Finland",375,2020,0.874,NA,1,-0.963,0,0.714,0.286,0,0.497,-0.412,1,0.986,NA,248882603086.328,45009.6152767648,NA,16,5529543,NA,1,0
"Finland",375,2021,0.868,NA,1,-0.963,0,0.833,0.167,0,0.497,-0.412,1,0.986,NA,257530146555.859,46471.3594098015,NA,NA,5541696,NA,1,0
"France",220,1990,0.879,NA,2,1.73,0,0.667,0.333,0,0.815,0.611,1,0.976,0.25679168,1661090955411.7,28523.5774453551,NA,NA,58235716,NA,1,0
"France",220,1991,0.879,NA,2,1.73,0,0.667,0.333,0,0.815,0.611,1,0.976,0.25679168,NA,NA,NA,NA,NA,NA,1,0
"France",220,1992,0.879,NA,2,1.73,0,0.667,0.333,0,0.815,0.611,1,0.98,0.25679168,NA,NA,NA,NA,NA,NA,1,0
"France",220,1993,0.881,0,2,1.73,0,0.667,0.333,0,0.815,0.583,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,1994,0.882,NA,2,1.73,0,0.667,0.333,0,0.948,0.583,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,1995,0.878,NA,2,1.73,0,0.667,0.333,0,0.948,-0.053,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,1996,0.882,NA,2,1.73,0,0.667,0.333,0,0.948,0.739,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,1997,0.88,0,2,1.73,0,0.667,0.333,0,0.948,0.884,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,1998,0.879,NA,2,1.73,0,0.667,0.333,0,0.948,0.884,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,1999,0.879,NA,2,1.73,0,0.667,0.333,0,0.948,0.884,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2000,0.879,NA,2,1.73,0,0.667,0.333,0,0.948,0.884,1,0.98,0.8565,2046499571261.18,33597.3662427446,31.1,NA,60912500,0,1,0
"France",220,2001,0.879,NA,2,1.73,0,0.667,0.333,0,0.948,0.884,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2002,0.879,0,2,1.73,0,0.667,0.333,0,0.948,1.334,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2003,0.879,NA,2,1.73,0,0.667,0.333,0,0.966,-1.64,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2004,0.879,NA,2,1.73,0,0.667,0.333,0,0.966,-1.64,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2005,0.879,NA,2,1.73,0,0.4,0.6,0,0.966,-1.64,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2006,0.879,NA,2,1.73,0,0.4,0.6,0,0.966,-1.64,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2007,0.884,0,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2008,0.894,NA,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2009,0.894,NA,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2010,0.894,NA,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2011,0.895,NA,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.98,0.8565,NA,NA,NA,NA,NA,NA,1,0
"France",220,2012,0.895,0,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.979,0.8565,2375801091055.54,36183.4879863585,33.1,19.1,65659814,0,1,0
"France",220,2013,0.895,NA,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.979,NA,2389493466482.81,36205.1678224014,32.5,18.1,65998685,0,1,0
"France",220,2014,0.894,NA,2,1.73,0,0.4,0.6,0,0.966,-1.535,1,0.978,NA,2412341398046.84,36378.6186614699,32.3,18.5,66312067,0,1,0
"France",220,2015,0.894,NA,2,1.73,0,0.3,0.7,0,0.966,-1.535,1,0.978,NA,2439188643162.5,36652.9223052178,32.7,17.7,66548272,0.1,1,0
"France",220,2016,0.894,NA,2,1.73,0,0.3,0.7,0,0.966,-1.234,1,0.978,NA,2465909086487.94,36956.7958003293,31.9,18.2,66724104,0.1,1,0
"France",220,2017,0.893,0,2,1.73,0,0.3,0.7,0,0.966,-1.416,1,0.978,NA,2522413420333.78,37694.0833027304,31.6,17,66918020,0,1,0
"France",220,2018,0.883,NA,2,1.73,0,0.3,0.6,0.1,0.966,-1.416,1,0.973,NA,2569458097202.24,38291.8657809431,32.4,17.4,67101930,0,1,0
"France",220,2019,0.874,NA,2,1.73,0,0.25,0.625,0.125,0.968,-1.416,1,0.973,NA,2616812485718.01,38912.3312648593,NA,17.9,67248926,NA,1,0
"France",220,2020,0.874,NA,2,1.73,0,0.25,0.625,0.125,0.968,-1.416,1,0.959,NA,2411255164955.69,35785.967011942,NA,18.2,67379908,NA,1,0
"France",220,2021,0.874,NA,2,1.73,0,0.333,0.667,0,0.978,-1.416,1,0.947,NA,2579164625235.84,38210.2182125808,NA,NA,67499343,NA,1,0
"German Democratic Republic",265,1990,0.672,1,1,-2.209,0,0.25,0.5,0.25,0.559,-0.293,0.5,0.928,NA,NA,NA,NA,NA,NA,NA,0,0
"Germany",260,1990,0.875,2,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,0.694875,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1991,0.897,NA,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1992,0.897,NA,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1993,0.897,NA,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1994,0.898,2,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1995,0.901,NA,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1996,0.901,NA,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1997,0.901,NA,2,1.768,0,0.5,0.5,0,0.995,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1998,0.901,2,2,1.768,0,0.5,0.5,0,0.997,-0.314,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,1999,0.899,NA,2,1.768,0,0.5,0.5,0,0.997,-0.53,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2000,0.899,NA,2,1.768,0,0.5,0.5,0,0.997,-0.291,1,0.993,NA,2835481139992.39,34490.0757688619,28.9,NA,82211508,0,1,0
"Germany",255,2001,0.899,NA,2,1.768,0,0.5,0.5,0,0.997,-0.291,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2002,0.9,2,2,1.768,0,0.5,0.5,0,0.997,-0.291,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2003,0.901,NA,2,1.768,0,0.5,0.5,0,0.997,-0.291,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2004,0.901,NA,2,1.768,0,0.5,0.5,0,0.997,-0.291,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2005,0.901,2,2,1.768,0,0.692,0.308,0,0.997,-0.505,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2006,0.901,NA,2,1.768,0,0.692,0.308,0,0.997,-0.505,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2007,0.901,NA,2,1.768,0,0.692,0.308,0,0.997,-0.505,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2008,0.901,NA,2,1.768,0,0.692,0.308,0,0.997,-0.505,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2009,0.902,2,2,1.768,0,0.692,0.308,0,0.997,-0.505,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2010,0.904,NA,2,1.768,0,0.692,0.308,0,0.997,-0.333,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2011,0.905,NA,2,1.768,0,0.692,0.308,0,0.997,-0.333,1,0.993,NA,NA,NA,NA,NA,NA,NA,1,0
"Germany",255,2012,0.904,NA,2,1.768,0,0.692,0.308,0,0.997,-0.333,1,0.993,NA,3222610768995.58,40069.3539560742,31.1,19.6,80425823,0,1,0
"Germany",255,2013,0.899,2,2,1.768,0,0.636,0.364,0,0.993,-0.333,1,0.992,NA,3236712633454.9,40135.0158319837,31.5,20.3,80645605,0,1,0
"Germany",255,2014,0.888,NA,2,1.768,0,0.636,0.364,0,0.993,-0.35,1,0.992,NA,3308229204839.04,40851.1617304855,30.9,20.6,80982500,0,1,0
"Germany",255,2015,0.886,NA,2,1.768,0,0.7,0.3,0,0.993,-0.192,1,0.992,NA,3357585719351.56,41103.2564363768,31.6,20,81686611,0,1,0
"Germany",255,2016,0.886,NA,2,1.768,0,0.7,0.3,0,0.993,-0.192,1,0.992,NA,3432459876455.05,41682.0322433511,31.6,19.7,82348669,0,1,0
"Germany",255,2017,0.886,2,2,1.768,0,0.8,0.2,0,0.993,-0.192,1,0.992,NA,3524457734041.38,42639.5544087286,31.2,19,82657002,0.1,1,0
"Germany",255,2018,0.876,NA,2,1.768,0,0.778,0.222,0,0.993,-0.192,1,0.992,NA,3562734209022.97,42973.2899573032,31.7,18.7,82905782,0,1,0
"Germany",255,2019,0.878,NA,2,1.768,0,0.875,0.125,0,0.993,-0.192,1,0.992,NA,3600339162422.63,43329.0506893066,NA,17.4,83092962,NA,1,0
"Germany",255,2020,0.874,NA,2,1.768,0,0.875,0.125,0,0.993,-0.192,1,0.99,NA,3435817462174.4,41315.3135706623,NA,24,83160871,NA,1,0
"Germany",255,2021,0.87,2,2,1.768,0,1,0,0,0.993,-0.192,1,0.99,NA,3535202001686.23,42526.5536890668,NA,NA,83129285,NA,1,0
"Greece",350,1990,0.87,1,1,1.82,0,0.2,0.6,0.2,0.454,-1.598,1,0.954,0.555125,158314461591.826,15525.9086967573,NA,NA,10196792,NA,1,0
"Greece",350,1991,0.884,NA,1,1.82,0,0.2,0.6,0.2,0.454,-0.717,1,0.954,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1992,0.884,NA,1,1.82,0,0.2,0.6,0.2,0.454,-0.717,1,0.957,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1993,0.884,1,1,1.82,0,0.2,0.6,0.2,0.454,-0.717,1,0.958,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1994,0.881,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.958,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1995,0.881,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1996,0.882,1,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1997,0.883,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.555125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1998,0.883,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.588125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,1999,0.883,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.588125,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2000,0.883,1,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.8565,201451412978.755,18642.8828810169,34.2,NA,10805808,0.4,1,0
"Greece",350,2001,0.887,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2002,0.887,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2003,0.887,NA,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2004,0.885,1,1,1.82,0,0.2,0.6,0.2,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2005,0.885,NA,1,1.82,0,0.091,0.818,0.091,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2006,0.885,NA,1,1.82,0,0.091,0.818,0.091,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2007,0.891,1,1,1.82,0,0.091,0.818,0.091,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2008,0.9,NA,1,1.82,0,0.091,0.818,0.091,0.898,-0.717,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2009,0.899,1,1,1.82,0,0.091,0.818,0.091,0.898,-0.717,1,0.966,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2010,0.904,NA,1,1.82,0,0.091,0.818,0.091,0.898,1.398,1,0.964,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2011,0.904,NA,1,1.82,0,0.091,0.818,0.091,0.901,1.205,1,0.961,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Greece",350,2012,0.898,1,1,1.82,0,0.091,0.818,0.091,0.901,0.338,1,0.964,0.8565,200176146628.861,18123.6710971914,36.3,34.6,11045011,0.6,1,0
"Greece",350,2013,0.883,NA,1,1.82,0,0.111,0.778,0.111,0.906,0.076,1,0.952,NA,195139720340.78,17796.2576680722,36.1,35.7,10965211,0.3,1,0
"Greece",350,2014,0.885,NA,1,1.82,0,0.111,0.778,0.111,0.906,0.076,1,0.956,NA,196067992081.695,18000.4184639065,35.8,36,10892413,0.8,1,0
"Greece",350,2015,0.87,1,1,1.82,0,0.111,0.778,0.111,0.906,0.125,1,0.956,NA,195683527003.375,18083.8779056547,36,35.7,10820883,0.8,1,0
"Greece",350,2016,0.867,NA,1,1.82,0,0.111,0.778,0.111,0.906,0.125,1,0.955,NA,194730209118.466,18070.7807322854,35,35.6,10775971,0.6,1,0
"Greece",350,2017,0.864,NA,1,1.82,0,0.111,0.778,0.111,0.906,0.125,1,0.954,NA,196856953384.064,18304.3076770645,34.4,34.8,10754679,0.4,1,0
"Greece",350,2018,0.853,NA,1,1.82,0,0.125,0.75,0.125,0.906,0.125,1,0.94,NA,200141371166.33,18647.4957207515,32.9,31.8,10732882,0.1,1,0
"Greece",350,2019,0.855,1,1,1.82,0,0.143,0.714,0.143,0.906,-0.902,1,0.943,NA,203751111442.283,19003.829047083,33.1,30,10721582,0.4,1,0
"Greece",350,2020,0.829,NA,1,1.82,0,0.167,0.667,0.167,0.906,-0.493,1,0.952,NA,185374535689.187,17323.8227704417,NA,28.9,10700556,NA,1,0
"Greece",350,2021,0.797,NA,1,1.82,0,0.167,0.667,0.167,0.906,-0.493,0.75,0.942,NA,200827546084.999,18831.2875012845,NA,NA,10664568,NA,0,0
"Hungary",310,1990,0.764,2,1,1.789,0,0.5,0.5,0,0.491,-0.411,1,0.958,0.243125,NA,NA,NA,NA,10373988,NA,0,0
"Hungary",310,1991,0.853,NA,1,1.789,0,0.5,0.5,0,0.987,-0.411,1,0.961,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1992,0.853,NA,1,1.789,0,0.5,0.5,0,0.987,-0.411,1,0.961,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1993,0.853,NA,1,1.789,0,0.5,0.5,0,0.986,-0.411,1,0.961,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1994,0.853,2,1,1.789,0,0.5,0.5,0,0.986,-0.411,1,0.961,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1995,0.855,NA,1,1.789,0,0.5,0.5,0,0.986,-0.411,1,0.961,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1996,0.855,NA,1,1.789,0,0.5,0.5,0,0.986,-0.411,1,0.961,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1997,0.855,NA,1,1.789,0,0.5,0.5,0,0.986,-0.411,1,0.962,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1998,0.852,2,1,1.789,0,0.5,0.5,0,0.986,-0.411,1,0.962,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,1999,0.852,NA,1,1.789,0,0.25,0.75,0,0.986,0.356,1,0.962,0.62537503,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2000,0.852,NA,1,1.789,0,0.25,0.5,0.25,0.986,0.356,1,0.962,0.62537503,91597630064.5288,8970.51123390017,NA,NA,10210971,NA,1,0
"Hungary",310,2001,0.852,NA,1,1.789,0,0.25,0.5,0.25,0.986,0.356,1,0.962,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2002,0.855,2,1,1.789,0,0.25,0.5,0.25,0.986,-0.308,1,0.962,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2003,0.853,NA,1,1.789,0,0.25,0.5,0.25,0.986,-0.308,1,0.962,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2004,0.853,NA,1,1.789,0,0.25,0.5,0.25,0.986,-0.308,1,0.962,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2005,0.853,NA,1,1.789,0,0.182,0.727,0.091,0.986,-0.308,1,0.962,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2006,0.849,2,1,1.789,0,0.182,0.727,0.091,0.986,-0.308,1,0.941,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2007,0.856,NA,1,1.789,0,0.182,0.727,0.091,0.986,-0.308,1,0.958,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2008,0.856,NA,1,1.789,0,0.182,0.727,0.091,0.986,-0.308,1,0.958,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2009,0.856,NA,1,1.789,0,0.182,0.727,0.091,0.986,0.448,1,0.958,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2010,0.81,2,1,1.789,0,0.455,0.455,0.091,0.966,-0.918,0.75,0.938,0.844,NA,NA,NA,NA,NA,NA,1,0
"Hungary",310,2011,0.785,NA,1,1.789,0,0.455,0.455,0.091,0.934,-0.918,0.75,0.929,0.844,NA,NA,NA,NA,NA,NA,0,0
"Hungary",310,2012,0.782,NA,1,1.789,0,0.455,0.455,0.091,0.933,-0.918,0.75,0.928,0.844,113790554267.763,11470.4034255769,30.8,33.5,9920362,0.2,0,0
"Hungary",310,2013,0.733,NA,1,1.789,0.273,0.182,0.545,0,0.915,-0.918,0.75,0.905,NA,115846025793.633,11709.801434339,31.5,34.8,9893082,0,0,0
"Hungary",310,2014,0.668,2,1,1.789,0.182,0.182,0.636,0,0.915,-0.918,0.75,0.905,NA,120739043970.895,12237.3116672445,30.9,31.8,9866468,0.5,0,0
"Hungary",310,2015,0.617,NA,1,1.789,0.182,0.273,0.455,0.091,0.915,-0.918,0.75,0.905,NA,125210324613.14,12720.7120220668,30.4,28.2,9843028,0.3,0,0
"Hungary",310,2016,0.614,NA,1,1.789,0.182,0.273,0.545,0,0.915,-0.918,0.75,0.905,NA,127954885306.937,13037.9646865447,30.3,26.3,9814023,0.8,0,0
"Hungary",310,2017,0.56,NA,1,1.789,0.182,0.364,0.455,0,0.915,-0.918,0.75,0.914,NA,133416713057.02,13630.6882407458,30.6,25.6,9787966,0.4,0,0
"Hungary",310,2018,0.483,2,1,1.789,0.2,0.3,0.5,0,0.866,-0.918,0.75,0.899,NA,140567177109.717,14379.4442049294,29.6,19.6,9775564,0.1,0,1
"Hungary",310,2019,0.46,NA,1,1.789,0.143,0.286,0.571,0,0.866,-0.918,0.75,0.902,NA,146968695014.007,15041.0985793785,30,18.9,9771141,0.1,0,1
"Hungary",310,2020,0.462,NA,1,1.789,0.143,0.429,0.429,0,0.866,-0.918,0.75,0.885,NA,140409157545.219,14400.7191628784,NA,17.8,9750149,NA,0,1
"Hungary",310,2021,0.462,NA,1,1.789,0.143,0.429,0.429,0,0.765,-0.918,0.5,0.884,NA,150373450994.782,15486.634034095,NA,NA,9709886,NA,0,1
"Iceland",395,1990,0.872,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.973,0.34400657,NA,NA,NA,NA,254826,NA,1,0
"Iceland",395,1991,0.874,1,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.973,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1992,0.874,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.973,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1993,0.874,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.973,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1994,0.874,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.975,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1995,0.871,1,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1996,0.873,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1997,0.871,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1998,0.871,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,1999,0.875,1,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.34400657,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2000,0.877,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.34400657,11859726687.7669,42174.6650584696,NA,NA,281205,NA,1,0
"Iceland",395,2001,0.877,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2002,0.877,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2003,0.876,1,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2004,0.874,NA,1,0.284,0,0.8,0.2,0,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2005,0.87,NA,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2006,0.87,NA,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2007,0.88,1,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.979,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2008,0.888,NA,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.978,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2009,0.89,1,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.98,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2010,0.883,NA,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.981,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2011,0.883,NA,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.981,0.82762504,NA,NA,NA,NA,NA,NA,1,0
"Iceland",395,2012,0.879,NA,1,0.284,0,0.444,0.444,0.111,0.486,-0.25,1,0.981,0.82762504,15776524980.7745,49191.574417162,26.8,12.7,320716,0,1,0
"Iceland",395,2013,0.863,1,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.978,NA,16494745020.423,50946.8162625339,25.4,13,323764,0,1,0
"Iceland",395,2014,0.862,NA,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.977,NA,16773046835.507,51233.2440468041,27.8,11.2,327386,0,1,0
"Iceland",395,2015,0.867,NA,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.977,NA,17517210519.0912,52951.6815110898,26.8,12.5,330815,0,1,0
"Iceland",395,2016,0.863,1,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.977,NA,18621440660.0019,55513.6423015865,27.2,12.2,335439,0,1,0
